client_id;code;name;address;city;client_status;province;postal_code;contrat_id;contrat_code;1;à concatener avec 1?;2;3;4;contrat_status
48a81103-129c-4329-ad17-bc5d1b36a7be;SQ3A;SURETE DU QUEBEC;205, BOUL. RIDEAU  CP.: 8888;ROUYN-NORANDA, QC;active;;J9X 5R8;40db17a9-fd0f-442a-a556-580b1918149b;SQ3A-004;;;HÔPITAL DE ROUYN-NORANDA;4, 9E RUE;ROUYN-NORANDA,qc, J9X 2B2;active
52c99c67-ab2c-46a2-b245-4c14671838bc;CSSSVO1A;CSSS VALLEE-DE-L'OR;1265, BOUL. FOREST;VAL D'OR, QC;active;;J9P 5H3;8fc58e50-4c99-4bb3-aa3f-45fc1ddbd1dd;HVO1A-001;SURVEILLANCE RÉGULIÈRE;;HÔPITAL DE VAL D'OR;725, 6E RUE;VAL-D'OR,qc, J9P 3Y1;active
8507f321-6f5e-451f-a8a5-546694748235;HQT1A;HYDRO-QUÉBEC TÉLÉCOM;1806, BLVD LIONEL-BOULET;VARENNES;active;;J3X 1S1;d68aa1ba-c75f-4a6e-a8cd-85b587187959;HQT1A-003;RESPONSABLE : MATHIEU BAILLARGEON;514-409-8786;;200, ROUTE 105;CHELSEA,qc, J9B 1L3;active
52c99c67-ab2c-46a2-b245-4c14671838bc;CSSSVO1A;CSSS VALLEE-DE-L'OR;1265, BOUL. FOREST;VAL D'OR, QC;active;;J9P 5H3;20d3204a-57ef-447d-beee-2282612dc7a9;HVO1A-002;SURVEILLANCE DE PATIENTS;;HÔPITAL DE VAL D'OR;725, 6E RUE;VAL-D'OR,qc, J9P 3Y1;active
52c99c67-ab2c-46a2-b245-4c14671838bc;CSSSVO1A;CSSS VALLEE-DE-L'OR;1265, BOUL. FOREST;VAL D'OR, QC;active;;J9P 5H3;a9a327ad-6306-454f-8889-0ade26ea6c4e;HVO1A-004;URGENCE;;HÔPITAL DE VAL D'OR;725, 6E RUE;VAL-D'OR,qc, J9P 3Y1;active
2ccbc27e-eaea-4c96-8d0f-4245807e9f80;MI-IAM1A;IAMGOLD CORPORATION;CASE POSTALE 970;ROUYN-NORANDA, QC;active;;J9X 5C8;05ce9082-a374-4d7d-80a9-3a1c04a6f87c;MI-IAM1A-003;SHUT DOWN;;;;;active
efe33d27-74ce-4767-b236-2fd0b287c1d6;IGC1G;IMERYS GRAPHITE & CARBONE CANADA INC;585, CHEMIN DU GRAPHITE;LAC-DES-ILES, QC;active;;J0W 1J0;a9ddf83c-f8b5-4e1b-b88d-37904b485fd0;IGC1G-003;SURVEILLANCE;;;;;active
88c2d12b-3f0a-4b48-b7a8-efef2ef4777a;SQ2A;SURETE DU QUEBEC;205, BOUL. RIDEAU  CP.: 8888;ROUYN-NORANDA, QC;active;;J9X 5R8;0f2e2e83-706c-442b-9730-720ca2057cdb;SQ2A-002;;;HÔPITAL DE VAL D'OR;1265, BOUL FOREST;VAL-D'OR,qc, J9P 5H3;active
48a81103-129c-4329-ad17-bc5d1b36a7be;SQ3A;SURETE DU QUEBEC;205, BOUL. RIDEAU  CP.: 8888;ROUYN-NORANDA, QC;active;;J9X 5R8;eedf29a5-f487-46aa-a881-ae3aa7501336;SQ3A-003;;;HÔPITAL DE VILLE MARIE;22, RUE NOTRE-DAME NORD;VILLE-MARIE,qc, J9V 1W8;active
6685bff5-ade3-4056-982f-894d35b16649;0000310177;CISSSO;257, RUE LAURIER;GATINEAU, QC;active;;J8X 3W8;a7032944-b605-4a34-a882-c5a13f22b9a0;310177-01;CONTRÔLE DU STATIONNEMENT;;HÔPITAL DE WAKEFIELD;101, CHEMIN BURNSIDE;WAKEFIELD,qc, J0X 3G0;active
8224d9da-932d-44a3-a0c9-bb8bf3b36367;CJO1G;CENTRES JEUNESSE OUTAOUAIS;85, RUE BELLEHUMEUR, PORTE 301;GATINEAU, QC;active;;J8T 8B7;a605a41f-ec26-4d4f-96d8-5b3aec3648d9;CJO1G-401;SURVEILLANCE ;DEMANDEUR: JACQUES POULIN, USAGER : ALINE GERMAIN;HOPITAL GATINEAU;909 Boulevard La Vérendrye;Gatineau, QC, J8P 7H2;active
a2f72ba1-b68e-4e3f-83bf-507206d6ae5c;MI-INT1A;INTEGRA GOLD CORP.;1101, 3E AVENUE EST;VAL D'OR, QC;active;;J9P 0J6;73c22930-c605-479e-9b7a-69588e2a16c8;MI-INT1A-002;RENCONTRE;;;;;active
a2f72ba1-b68e-4e3f-83bf-507206d6ae5c;MI-INT1A;INTEGRA GOLD CORP.;1101, 3E AVENUE EST;VAL D'OR, QC;active;;J9P 0J6;5a77c2ad-947b-46bc-b70d-dedca2f9c03a;MI-INT1A-003;FORMATION;;;;;active
8224d9da-932d-44a3-a0c9-bb8bf3b36367;CJO1G;CENTRES JEUNESSE OUTAOUAIS;85, RUE BELLEHUMEUR, PORTE 301;GATINEAU, QC;active;;J8T 8B7;914f81ed-84ce-475d-b730-80e03a06a88f;CJO1G-409;SURVEILLANCE ;USAGER: NAIMA EL-MAHDAOUI;HOPITAL GATINEAU;909 Boulevard La Vérendrye;Gatineau, QC, J8P 7H2;active
8224d9da-932d-44a3-a0c9-bb8bf3b36367;CJO1G;CENTRES JEUNESSE OUTAOUAIS;85, RUE BELLEHUMEUR, PORTE 301;GATINEAU, QC;active;;J8T 8B7;08167cf4-d90e-4de3-afc3-0217a31fd8d7;CJO1G-416;SURVEILLANCE ;DEMANDEUR: PIERRE SEGUIN, USAGER: ANTHONY COUSINEAU;HOPITAL GATINEAU;909 Boulevard La Vérendrye;Gatineau, QC, J8P 7H2;active
8224d9da-932d-44a3-a0c9-bb8bf3b36367;CJO1G;CENTRES JEUNESSE OUTAOUAIS;85, RUE BELLEHUMEUR, PORTE 301;GATINEAU, QC;active;;J8T 8B7;80e2d572-f958-4c5e-bae0-4d25f7819b81;CJO1G-417;SURVEILLANCE ;DEMANDEUR: PIERRE LAMIRANDE, USAGER: MARIE-ANDREE GAREAU;HOPITAL GATINEAU;909 Boulevard La Vérendrye;Gatineau, QC, J8P 7H2;active
8224d9da-932d-44a3-a0c9-bb8bf3b36367;CJO1G;CENTRES JEUNESSE OUTAOUAIS;85, RUE BELLEHUMEUR, PORTE 301;GATINEAU, QC;active;;J8T 8B7;9bd61281-ab98-4c32-bdb1-7ed737fbd4bc;CJO1G-421;SURVEILLANCE ;DEMANDEUR: PIERRE LAMIRANDE, USAGER: GUILLAUME RENAUD;HOPITAL GATINEAU;909 Boulevard La Vérendrye;Gatineau, QC, J8P 7H2;active
8224d9da-932d-44a3-a0c9-bb8bf3b36367;CJO1G;CENTRES JEUNESSE OUTAOUAIS;85, RUE BELLEHUMEUR, PORTE 301;GATINEAU, QC;active;;J8T 8B7;7f419935-284a-45d1-88e3-9ba4fe7b8735;CJO1G-423;SURVEILLANCE ;DEMANDEUR: JEAN POULIN, USAGER: ANNE SOPHIE;HOPITAL GATINEAU;909 Boulevard La Vérendrye;Gatineau, QC, J8P 7H2;active
95f5f0b2-3a7c-4326-9d25-0f3010a3708e;MI-API3A;L J L MECANIQUE INC;203, RUE DU PARC INDUSTRIEL;STE-GERMAINE-DE-BOULE, QC;active;;J0Z 1M0;31f97862-6af8-4ff1-a3c3-1d298ee107cb;MI-API3A-001;ENQUETE;;;;;active
1d357c55-b022-4465-8732-a603b6b508d7;0000310148;LA COMPAGNIE DE CHEMIN DE FER DE L'OUTAOUAIS;165, RUE DEVEAULT;GATINEAU, QC;active;;J8Z 1S7;4bec5b97-6562-4348-8f2e-f71aa223f452;310148-00;FRAIS ANNUELS;;;;;active
8224d9da-932d-44a3-a0c9-bb8bf3b36367;CJO1G;CENTRES JEUNESSE OUTAOUAIS;85, RUE BELLEHUMEUR, PORTE 301;GATINEAU, QC;active;;J8T 8B7;44f634f5-5a46-48be-b5c5-a6c39fbb745e;CJO1G-430;SURVEILLANCE ;DEMANDEUR: PIERRE LAMIRANDE, USAGER: HANNAH HARDISTY;HOPITAL GATINEAU;909 Boulevard La Vérendrye;Gatineau, QC, J8P 7H2;active
e96eb9fb-9186-456f-8ff4-dd745933f891;LDS2A;LAMOTHE DIVISION SINTRA INC;240 AVENUE MARCEL BARIL;ROUYN-NORANDA;active;;J9X 7C1;13bd0b8d-c60f-4f24-bf3a-75b7c15f3a3b;LDS2A-004;;DEMANDEUR MATHIEU BOILY;;;;active
cee618a6-4189-4d70-8e41-1f9bad9b2f9c;LANA1A;LANAUCO LTEE;43, RUE LANDRY;ST-ALEXIS-DE-MONTCALM;active;;J0K 1T0;886fe99e-7989-46b9-91e2-a3ea3493ed77;LANA1A-046;;DEMANDEUR: MARIE-PIER DESMARAIS;;159, ROUTE 105;LOW,qc, J0X 2C0;active
cbba0ed6-ff6a-4a62-b7ac-d96e0636b78d;AMI1G;LE GITE AMI;85, RUE MORIN;GATINEAU, QC;active;;J8X 0A1;cbf010ca-fd57-4d10-a3fb-ff0b5a8f85e9;AMI1G-001;;;;;;active
74d9c2e3-6d02-4f82-8816-708cd429fcb5;0000310134;LES ALIMENTS DELI CHEF INC;109, BOUL LORRAIN;GATINEAU, QC;active;;J8P 2E5;a9f46b72-a3f2-4ff9-a4fc-a3f63475ca7f;310134-01;;;;109, BOUL LORRAIN;GATINEAU,qc, J8P 2E5;active
8224d9da-932d-44a3-a0c9-bb8bf3b36367;CJO1G;CENTRES JEUNESSE OUTAOUAIS;85, RUE BELLEHUMEUR, PORTE 301;GATINEAU, QC;active;;J8T 8B7;0aa055e1-0aae-4f77-a620-6d446cd4a596;CJO1G-431;SURVEILLANCE ;DEMANDEUR: PIERRE LAMIRANDE, USAGER: ALINE GERMAIN;HOPITAL GATINEAU;909 Boulevard La Vérendrye;Gatineau, QC, J8P 7H2;active
8224d9da-932d-44a3-a0c9-bb8bf3b36367;CJO1G;CENTRES JEUNESSE OUTAOUAIS;85, RUE BELLEHUMEUR, PORTE 301;GATINEAU, QC;active;;J8T 8B7;b34a4777-00cb-431b-8594-8fc7c0bfa7aa;CJO1G-432;SURVEILLANCE ;DEMANDEUR: LOUIS-JACQUES DELORME, USAGER: ALINE GERMAIN;HOPITAL GATINEAU;909 Boulevard La Vérendrye;Gatineau, QC, J8P 7H2;active
8224d9da-932d-44a3-a0c9-bb8bf3b36367;CJO1G;CENTRES JEUNESSE OUTAOUAIS;85, RUE BELLEHUMEUR, PORTE 301;GATINEAU, QC;active;;J8T 8B7;29bee0bb-d4cc-48bc-9f44-9b02c134ce86;CJO1G-434;SURVEILLANCE ;DEMANDEUR: SERVICE REMPLACEMENT, USAGER: MARIE-ANDREE GARNEAU;HOPITAL GATINEAU;909 Boulevard La Vérendrye;Gatineau, QC, J8P 7H2;active
8224d9da-932d-44a3-a0c9-bb8bf3b36367;CJO1G;CENTRES JEUNESSE OUTAOUAIS;85, RUE BELLEHUMEUR, PORTE 301;GATINEAU, QC;active;;J8T 8B7;1e97e1af-a8aa-4605-b434-aed8b3b63c26;CJO1G-435;SURVEILLANCE ;DEMANDEUR: JEAN POULIN, USAGER: SAMUEL PAQUETTE;HOPITAL GATINEAU;909 Boulevard La Vérendrye;Gatineau, QC, J8P 7H2;active
ff204df8-db9b-4b3f-bd33-b835aefa5cc9;LDL1G;LES ENTREPRISES D'EMONDAGE LDL INC;2300, BOUL DES RECOLLETS, C.P. 849;TROIS-RIVIERES, QC;active;;G9A 5J9;caf51e26-0c9f-4377-be7b-5f933273a74e;LDL1G-006;DEMANDEUR: KAREN PARADIS;;;ROUTE 105 ET CHEMIN PARC INDUSTIREL;BOIS-FRANC,qc, J9E 3A9;active
8224d9da-932d-44a3-a0c9-bb8bf3b36367;CJO1G;CENTRES JEUNESSE OUTAOUAIS;85, RUE BELLEHUMEUR, PORTE 301;GATINEAU, QC;active;;J8T 8B7;26557571-0e3a-4417-8d72-9e6cabc99362;CJO1G-439;SURVEILLANCE ;DEMANDEUR: SERVICE REMPLACEMENT, USAGER: NICOLAS DIOTTE;HOPITAL GATINEAU;909 Boulevard La Vérendrye;Gatineau, QC, J8P 7H2;active
8224d9da-932d-44a3-a0c9-bb8bf3b36367;CJO1G;CENTRES JEUNESSE OUTAOUAIS;85, RUE BELLEHUMEUR, PORTE 301;GATINEAU, QC;active;;J8T 8B7;f9333c3e-aa6f-40bf-a847-e4a7c8b4bfac;CJO1G-440;SURVEILLANCE, CONTINUITE TRANSPORT;USAGER: ANNABELLE RICHER;HOPITAL GATINEAU;909 Boulevard La Vérendrye;Gatineau, QC, J8P 7H2;active
8224d9da-932d-44a3-a0c9-bb8bf3b36367;CJO1G;CENTRES JEUNESSE OUTAOUAIS;85, RUE BELLEHUMEUR, PORTE 301;GATINEAU, QC;active;;J8T 8B7;9fc89165-a82c-4037-b51d-89af70f44c34;CJO1G-447;SURVEILLANCE, SUIVI ACCOMPAGNEMENT INTERVENANTE;USAGER: MARIE-SOLEIL DUMOULIN;HOPITAL GATINEAU;909 Boulevard La Vérendrye;Gatineau, QC, J8P 7H2;active
bdd7935c-cc12-439e-a02b-5ad12ca89d9d;LERM1A;LES ENTREPRISES RICHARD MERCIER;146-A, 14E RUE;ROUYN-NORANDA;active;;J9X 2J3;36a0d259-e2ce-4e94-99a6-8adfba013891;LERM1A-001;;DEMANDEUR FRANCIS GODBOUT;;9612, CHEMIN DES PIONNIERS;LA MINERVE,qc, J0T 1S0;active
bdd7935c-cc12-439e-a02b-5ad12ca89d9d;LERM1A;LES ENTREPRISES RICHARD MERCIER;146-A, 14E RUE;ROUYN-NORANDA;active;;J9X 2J3;f9844f49-298c-4d8c-9bc3-bbb15c5bd9f4;LERM1A-002;;DEMANDEUR FRANCIS GODBOUT;;9612, CHEMIN DES PIONNIERS;LA MINERVE,qc, J0T 1S0;active
4bb914e3-046d-4d4e-8f58-cc6c721396e9;PAI1G;LES FRERES PAIVA;550 VERNON;GATINEAU, QC;active;;J9J 3K5;8c55018d-fbda-4f31-9c99-82c5e9670bc8;PAI1G-089;SURVEILLANCE BETON;"DEMANDEUR; LINDA GUEVREMONT";;RUE EDGAR-DEGAS;;active
48b69569-79c6-4c25-ad85-877a9537dfd2;MC-8026;CSSS LES ESKERS DE L'ABITIBI;622, 4E RUE OUEST;AMOS (QUÉBEC);active;;J9T 2S2;ff3a8b2a-8267-4b91-8701-c510f65fd84c;8026-01;CONTRAT RÉGULIER;;HÔPITAL HÔTEL-DIEU AMOS;622, 4E RUE OUEST;AMOS,qc, J9T 2S2;active
8224d9da-932d-44a3-a0c9-bb8bf3b36367;CJO1G;CENTRES JEUNESSE OUTAOUAIS;85, RUE BELLEHUMEUR, PORTE 301;GATINEAU, QC;active;;J8T 8B7;2613e786-dba2-4756-8596-d35077757136;CJO1G-402;SURVEILLANCE ;DEMANDEUR: LOUIS-JACQUES DELORME, USAGER: ALINE GERMAIN;HOPITAL HULL;116 Boulevard Lionel-Émond;Gatineau, QC, J8Y 1W7;active
8224d9da-932d-44a3-a0c9-bb8bf3b36367;CJO1G;CENTRES JEUNESSE OUTAOUAIS;85, RUE BELLEHUMEUR, PORTE 301;GATINEAU, QC;active;;J8T 8B7;f9b76ed1-533f-4b33-90f5-2671b9a23e7c;CJO1G-408;SURVEILLANCE ;DEMANDEUR: PIERRE LAMIRANDE, USAGER: GUILLAUME RENAUD-CHARBONNEAU;HOPITAL HULL;116 Boulevard Lionel-Émond;Gatineau, QC, J8Y 1W7;active
8224d9da-932d-44a3-a0c9-bb8bf3b36367;CJO1G;CENTRES JEUNESSE OUTAOUAIS;85, RUE BELLEHUMEUR, PORTE 301;GATINEAU, QC;active;;J8T 8B7;b2b7ba04-8c8b-4028-91e9-8e9a304b715c;CJO1G-410;SURVEILLANCE ;DEMANDEUR: PIRRE LAMIRANDE, USAGER: XAVIER CHICOINE;HOPITAL HULL;116 Boulevard Lionel-Émond;Gatineau, QC, J8Y 1W7;active
8224d9da-932d-44a3-a0c9-bb8bf3b36367;CJO1G;CENTRES JEUNESSE OUTAOUAIS;85, RUE BELLEHUMEUR, PORTE 301;GATINEAU, QC;active;;J8T 8B7;a9156350-33d6-45ab-9195-4ef00a56deb4;CJO1G-418;SURVEILLANCE ;DEMANDEUR: PIERRE LAMIRANDE, USAGER: MELODIE GOSSELIN;HOPITAL HULL;116 Boulevard Lionel-Émond;Gatineau, QC, J8Y 1W7;active
f54093f0-7913-4703-9ce6-eec272e3c180;000GA-4519;LES JARDINS DU SOUVENIR;75, BOUL. FOURNIER;GATINEAU, QC;active;;J8X 3P5;db5bb29d-b3df-4add-98a1-3bc9c01fa926;GA4519-015;;;;;;active
8224d9da-932d-44a3-a0c9-bb8bf3b36367;CJO1G;CENTRES JEUNESSE OUTAOUAIS;85, RUE BELLEHUMEUR, PORTE 301;GATINEAU, QC;active;;J8T 8B7;bed5c27a-4697-4f29-8ad2-8ff69f214e0a;CJO1G-420;SURVEILLANCE ;DEMANDEUR: JEAN POULIN, USAGER: ZACHARY MEUNIER;HOPITAL HULL;116 Boulevard Lionel-Émond;Gatineau, QC, J8Y 1W7;active
8224d9da-932d-44a3-a0c9-bb8bf3b36367;CJO1G;CENTRES JEUNESSE OUTAOUAIS;85, RUE BELLEHUMEUR, PORTE 301;GATINEAU, QC;active;;J8T 8B7;192e6aa2-e289-4702-9f66-95b976a29697;CJO1G-424;SURVEILLANCE ;DEMANDEUR: LOUIS-JACQUES DELORME, USAGER: SAMUEL PAQUETTE;HOPITAL HULL;116 Boulevard Lionel-Émond;Gatineau, QC, J8Y 1W7;active
d216ceea-f571-4547-a903-a429c192180b;MNI1A;LES MAISONS NORDIQUES INC;1031, ROUTE 111 EST;AMOS, QC;active;;J9T 1N2;66697660-2fa5-4485-8dc1-2b5d449b19c4;MNI1A-001;;DEMANDEUR JEAN-PIER FRIGON;;;;active
8224d9da-932d-44a3-a0c9-bb8bf3b36367;CJO1G;CENTRES JEUNESSE OUTAOUAIS;85, RUE BELLEHUMEUR, PORTE 301;GATINEAU, QC;active;;J8T 8B7;f8941e7c-82cf-402e-9412-3fe17aebfc36;CJO1G-425;SURVEILLANCE ;DEMANDEUR: PIERRE LAMIRANDE, USAGER: TYLER LANCE;HOPITAL HULL;116 Boulevard Lionel-Émond;Gatineau, QC, J8Y 1W7;active
8224d9da-932d-44a3-a0c9-bb8bf3b36367;CJO1G;CENTRES JEUNESSE OUTAOUAIS;85, RUE BELLEHUMEUR, PORTE 301;GATINEAU, QC;active;;J8T 8B7;2033c215-7fc3-4ce0-8be8-1779fee09bf0;CJO1G-445;SURVEILLANCE ;DEMANDEUR: LOUIS-JACQUES DELORME, USAGER: STEVEN BERTRAND ST-AMAND;HOPITAL HULL;116 Boulevard Lionel-Émond;Gatineau, QC, J8Y 1W7;active
b23dd1f6-406f-49da-b10b-7c153ba812cd;CHV2G;CSSS GATINEAU;85, RUE BELLEHUMEUR, PORTE 301;GATINEAU, QC;active;;J8T 8B7;4b6103ed-0224-404a-8b42-d3d0944ffbf2;CHV2G-076;;DEMANDEURS: SERVICE DE REMPLACEMENT;HOPITAL PIERRE JANET;20, RUE PHARAND;GATINEAU,qc, J9A 1K7;active
b23dd1f6-406f-49da-b10b-7c153ba812cd;CHV2G;CSSS GATINEAU;85, RUE BELLEHUMEUR, PORTE 301;GATINEAU, QC;active;;J8T 8B7;7082d448-6c4d-43ba-9aad-12e4298f7c73;CHV2G-080;TRAVAUX AVEC EPI (AMIANTE);;HOPITAL PIERRE JANET;20, RUE PHARAND;GATINEAU,qc, J9A 1K7;active
9d65ae54-3e80-447d-914e-2ff9fbcda6c5;GOL1N;LES MINES OPINACA LTEE;853, BOUL. RIDEAU;ROUYN-NORANDA, QC;active;;J9Y 0G3;66910d3b-dca3-4125-9fd5-fd1f5859af06;GOL1N-011;SPECIAL, APPROUVÉ PAR YVES BEAUCHAMP;;;;;active
103375f6-5aec-4217-b392-4cde46062ad1;SMCC1G;MUSEE CANADIEN DE L'HISTOIRE;100, RUE LAURIER;GATINEAU, QC;active;;K1A 0M8;ff3b7b3a-3c6a-4b94-9830-7e12055cf7d6;SMCC1G-890;HOT WHEELS MONTAGE;;;;;active
a25b94b2-abe7-4d40-954a-e5901dc23b08;HQ1G;HYDRO-QUEBEC;C.P 1300, SUCC.  YOUVILLE;MONTREAL, QC;active;;H2P 2Z8;e1d2fb03-3c95-4786-939a-cfe4003c96c6;HQ1G-091;SURVEILLANCE VEHICULES HYDRO;BESOIN # HQ_SO_19;HOTEL CROWN PLAZA;2, RUE MONTCALM;GATINEAU,qc, J8X 4B4;active
661c98e2-c041-476c-a7f9-e58f6571d61d;MPO1G;MPO EDUCATIONAL TRAVEL;352, MAIN STREET WEST, SUITE 204;HAWKESBURY, ON;active;;K6A 2H8;030f7c5f-c748-4db4-91f6-9832d61d1d6c;MPO1G-001;;;HOTEL CROWN PLAZA;2, RUE MONTCALM;GATINEAU,qc, J8X 4B4;active
b5ac349a-1c12-44c3-8a33-ffb013ef3719;LOBCT;LOBLAW INC - CONSTRUCTION PROJECTS;1 PRESIDENT'S CHOICE CIRCLE;BRAMPTON, ON;active;;L6Y 5S5;8949e4e1-460e-45fc-9c78-2548851f4731;LOBCT8170-002;SURVEILLANCE PORTE ENTREE, TRAVAUX DE RENOVATION;DEMANDEUR: JEAN-GUY ROSE;;22, RUE DES FLANDRES;GATINEAU,qc, J8T 4R7;active
661c98e2-c041-476c-a7f9-e58f6571d61d;MPO1G;MPO EDUCATIONAL TRAVEL;352, MAIN STREET WEST, SUITE 204;HAWKESBURY, ON;active;;K6A 2H8;cea088c2-dcac-4b68-8a02-ee9c477e7265;MPO1G-002;;;HOTEL CROWN PLAZA;2, RUE MONTCALM;GATINEAU,qc, J8X 4B4;active
661c98e2-c041-476c-a7f9-e58f6571d61d;MPO1G;MPO EDUCATIONAL TRAVEL;352, MAIN STREET WEST, SUITE 204;HAWKESBURY, ON;active;;K6A 2H8;4899414a-7acd-417a-963e-c744affeb720;MPO1G-003;ARCHBISHOP JOSEPH MACNEIL SCHOOL;;HOTEL CROWN PLAZA;2, RUE MONTCALM;GATINEAU,qc, J8X 4B4;active
bda66c2b-93bc-436e-a874-d48a3d0383a2;AAQ1G;ALLIANCE AUTOCHTONE DU QUEBEC;21, RUE BRODEUR;GATINEAU, QC;active;;J8Y 2P6;4911a3ce-9177-4983-a082-edc05af2688e;AAQ1G-002;SURVEILLANCE PENDANT CONGRES;;HOTEL CROWN PLAZA;;;active
2319c1ee-ac76-48ca-a448-ba37c4395c32;EVO1G;EVOLVE TOURS - STUDENTKIND;69 WINGOLD AVE SUITE 120;TORONTO, ON;active;;M6B 1P8;635726a8-9dd8-4fa7-b326-43e68ac184cf;EVO1G-007;TECUMSEH SCHOOL, REQUEST BY: ALEJANDRA MOURIN;;HOTEL CROWN PLAZA;2, RUE MONTCALM;GATINEAU,qc, J8X 4B4;active
353f8fef-266a-4f92-a96b-54d9752a74f4;PNDA1G;PENSIONNAT NOTRE-DAME-DES-ANGES;5680, BOUL. ROSEMONT;MONTREAL, QC;active;;H1T 2H2;06c36bbc-55da-4e91-bebc-1a6e7662a1b9;PNDA1G-001;SURVEILLANCE GROUPE ETUDIANTS;;HOTEL CROWN PLAZA;2, RUE MONTCALM;GATINEAU,qc, J8X 4B4;active
9509a520-dc10-4444-85a7-63bc468e3128;TAT1G;TEMPLE AND TEMPLE TOURS INC;819 YONGE STREET, 2ND FLOOR;TORONTO, ON;active;;M4W 2G9;83e5f03d-b9ad-4acb-a1b5-827f00f6069d;TAT1G-076;PLEASANTVILLE PS;;HOTEL CROWN PLAZA;2, RUE MONTCALM;GATINEAU,qc, J8X 4B4;active
9509a520-dc10-4444-85a7-63bc468e3128;TAT1G;TEMPLE AND TEMPLE TOURS INC;819 YONGE STREET, 2ND FLOOR;TORONTO, ON;active;;M4W 2G9;57656bb0-2839-42dc-b676-538e1dd3db45;TAT1G-090;TOWN CENTRE MONTESSORI;;HOTEL CROWN PLAZA;2, RUE MONTCALM;GATINEAU,qc, J8X 4B4;active
9509a520-dc10-4444-85a7-63bc468e3128;TAT1G;TEMPLE AND TEMPLE TOURS INC;819 YONGE STREET, 2ND FLOOR;TORONTO, ON;active;;M4W 2G9;e13c0618-913b-4f30-99dc-b9968bf0d403;TAT1G-102;DENLOW PS;;HOTEL CROWN PLAZA;2, RUE MONTCALM;GATINEAU,qc, J8X 4B4;active
9509a520-dc10-4444-85a7-63bc468e3128;TAT1G;TEMPLE AND TEMPLE TOURS INC;819 YONGE STREET, 2ND FLOOR;TORONTO, ON;active;;M4W 2G9;7e325b41-5448-4e2a-a658-18f78f88ff6f;TAT1G-103;ST MARY NOBLETON;;HOTEL CROWN PLAZA;2, RUE MONTCALM;GATINEAU,qc, J8X 4B4;active
9509a520-dc10-4444-85a7-63bc468e3128;TAT1G;TEMPLE AND TEMPLE TOURS INC;819 YONGE STREET, 2ND FLOOR;TORONTO, ON;active;;M4W 2G9;d86eddc4-325d-4edc-9511-b892c86d3c11;TAT1G-106;HOLY CROSS CS;;HOTEL CROWN PLAZA;2, RUE MONTCALM;GATINEAU,qc, J8X 4B4;active
9509a520-dc10-4444-85a7-63bc468e3128;TAT1G;TEMPLE AND TEMPLE TOURS INC;819 YONGE STREET, 2ND FLOOR;TORONTO, ON;active;;M4W 2G9;2633ce24-5f36-446f-87a5-0db4ceb77d47;TAT1G-108;MORNING GLORY PS;;HOTEL CROWN PLAZA;2, RUE MONTCALM;GATINEAU,qc, J8X 4B4;active
9509a520-dc10-4444-85a7-63bc468e3128;TAT1G;TEMPLE AND TEMPLE TOURS INC;819 YONGE STREET, 2ND FLOOR;TORONTO, ON;active;;M4W 2G9;b84735b3-80c1-49b5-b7f4-74a5560938dc;TAT1G-111;ST. FIDELIS;;HOTEL CROWN PLAZA;2, RUE MONTCALM;GATINEAU,qc, J8X 4B4;active
9509a520-dc10-4444-85a7-63bc468e3128;TAT1G;TEMPLE AND TEMPLE TOURS INC;819 YONGE STREET, 2ND FLOOR;TORONTO, ON;active;;M4W 2G9;e88a1a83-062d-4393-a98a-cdb88ac294b8;TAT1G-112;ST. JOSEPH (MISS);;HOTEL CROWN PLAZA;2, RUE MONTCALM;GATINEAU,qc, J8X 4B4;active
9509a520-dc10-4444-85a7-63bc468e3128;TAT1G;TEMPLE AND TEMPLE TOURS INC;819 YONGE STREET, 2ND FLOOR;TORONTO, ON;active;;M4W 2G9;70c78722-11c9-44c3-b93b-76d35b8585ac;TAT1G-116;HOLY ANGEL CS;;HOTEL CROWN PLAZA;2, RUE MONTCALM;GATINEAU,qc, J8X 4B4;active
9509a520-dc10-4444-85a7-63bc468e3128;TAT1G;TEMPLE AND TEMPLE TOURS INC;819 YONGE STREET, 2ND FLOOR;TORONTO, ON;active;;M4W 2G9;391fd9c5-ad70-409e-9fe4-884f167f7b42;TAT1G-117;ST BENEDICT;;HOTEL CROWN PLAZA;2, RUE MONTCALM;GATINEAU,qc, J8X 4B4;active
9509a520-dc10-4444-85a7-63bc468e3128;TAT1G;TEMPLE AND TEMPLE TOURS INC;819 YONGE STREET, 2ND FLOOR;TORONTO, ON;active;;M4W 2G9;74cc10fe-5d1e-4f7d-b8af-8fa434b19633;TAT1G-126;ST MILDREDS LIGHTBOURN;;HOTEL CROWN PLAZA;2, RUE MONTCALM;GATINEAU,qc, J8X 4B4;active
b5ac349a-1c12-44c3-8a33-ffb013ef3719;LOBCT;LOBLAW INC - CONSTRUCTION PROJECTS;1 PRESIDENT'S CHOICE CIRCLE;BRAMPTON, ON;active;;L6Y 5S5;2dddda2f-62bf-4824-bbe0-b537a35be8ae;LOBCT8711-003;;;;;;active
